Target_ID,Frame,Timestamp,X_pixels,Y_pixels,Range_pixels,Range_km_estimated,Azimuth_degrees,Speed_mps_estimated,Direction_degrees,Confidence,Defense_Zone,Target_Type,Radar_ID
T_1039,129,00:00:05,222.08,143.49,202.28,2.427,144.13,0.04,301.58,0.901,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,130,00:00:05,222.08,143.49,202.28,2.427,144.13,0.0,144.13,0.901,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,131,00:00:05,222.13,143.53,202.21,2.426,144.13,0.075,325.99,0.901,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,132,00:00:05,222.09,143.48,202.27,2.427,144.13,0.073,136.44,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,133,00:00:05,221.98,143.62,202.28,2.427,144.18,0.186,231.33,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,134,00:00:05,221.95,143.6,202.31,2.428,144.18,0.032,143.73,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,135,00:00:05,221.95,143.6,202.31,2.428,144.18,0.0,144.18,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,136,00:00:05,221.93,143.48,202.4,2.429,144.16,0.136,99.5,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,137,00:00:05,221.93,143.6,202.33,2.428,144.19,0.138,267.57,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,138,00:00:05,221.96,143.6,202.31,2.428,144.18,0.031,7.13,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,139,00:00:05,221.9,143.52,202.4,2.429,144.17,0.103,126.9,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,140,00:00:05,221.88,143.56,202.39,2.429,144.18,0.043,246.82,0.899,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,141,00:00:05,221.9,143.62,202.34,2.428,144.19,0.071,287.9,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,142,00:00:05,222.0,143.58,202.29,2.427,144.17,0.117,26.1,0.899,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,143,00:00:05,221.88,143.53,202.41,2.429,144.18,0.143,158.85,0.899,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,144,00:00:06,222.13,143.49,202.23,2.427,144.13,0.276,8.82,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,145,00:00:06,221.93,143.52,202.38,2.429,144.16,0.218,187.84,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,146,00:00:06,221.9,143.62,202.34,2.428,144.19,0.115,254.51,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,147,00:00:06,221.91,143.45,202.43,2.429,144.15,0.184,87.41,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,148,00:00:06,222.04,143.44,202.33,2.428,144.13,0.141,4.1,0.896,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,149,00:00:06,222.08,143.52,202.26,2.427,144.14,0.097,293.28,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,150,00:00:06,222.02,143.7,202.2,2.426,144.19,0.197,253.73,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,151,00:00:06,221.96,143.63,202.29,2.427,144.19,0.101,133.93,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,152,00:00:06,222.13,143.63,202.15,2.426,144.16,0.181,0.67,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,153,00:00:06,221.87,143.6,202.38,2.429,144.19,0.28,172.88,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,154,00:00:06,221.95,143.57,202.33,2.428,144.17,0.094,16.65,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,155,00:00:06,221.82,143.85,202.27,2.427,144.26,0.335,245.1,0.894,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,156,00:00:06,221.98,143.75,202.2,2.426,144.21,0.202,31.88,0.893,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,157,00:00:06,221.98,143.82,202.16,2.426,144.23,0.074,268.53,0.889,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,158,00:00:06,221.99,143.83,202.15,2.426,144.23,0.014,307.87,0.881,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,159,00:00:06,222.24,143.76,201.98,2.424,144.17,0.287,15.28,0.876,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,160,00:00:06,221.85,143.78,202.29,2.427,144.24,0.425,182.07,0.867,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,161,00:00:06,221.82,144.02,202.18,2.426,144.3,0.267,261.71,0.858,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1040,120,00:00:05,133.61,196.71,260.7,3.128,165.5,0.0,165.5,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1040,121,00:00:05,133.66,196.54,260.69,3.128,165.46,0.193,73.05,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1040,122,00:00:05,133.62,196.78,260.67,3.128,165.51,0.27,260.43,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1040,123,00:00:05,133.9,196.81,260.39,3.125,165.5,0.307,355.07,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1040,124,00:00:05,133.83,196.91,260.43,3.125,165.53,0.137,236.45,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1040,125,00:00:05,133.84,197.0,260.41,3.125,165.55,0.095,273.75,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1040,126,00:00:05,133.84,197.0,260.41,3.125,165.55,0.0,165.55,0.9,OUTER_MONITORING,PERSON,BFSR_01
T_1040,127,00:00:05,133.84,197.0,260.41,3.125,165.55,0.0,165.55,0.9,OUTER_MONITORING,PERSON,BFSR_01
T_1040,128,00:00:05,133.61,196.97,260.63,3.128,165.55,0.244,172.06,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,129,00:00:05,133.67,197.02,260.56,3.127,165.56,0.082,322.06,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1040,130,00:00:05,133.67,197.02,260.56,3.127,165.56,0.0,165.56,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1040,131,00:00:05,133.64,197.03,260.59,3.127,165.56,0.035,201.55,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,132,00:00:05,133.62,197.0,260.62,3.127,165.56,0.039,131.85,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,133,00:00:05,133.76,196.96,260.49,3.126,165.54,0.162,16.15,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,134,00:00:05,133.55,196.71,260.75,3.129,165.5,0.345,130.31,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,135,00:00:05,133.49,197.08,260.72,3.129,165.58,0.4,260.66,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1040,136,00:00:05,133.76,197.05,260.47,3.126,165.56,0.288,7.39,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1040,137,00:00:05,133.84,197.13,260.37,3.124,165.57,0.127,316.51,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1040,138,00:00:05,133.84,197.13,260.37,3.124,165.57,0.0,165.57,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1040,139,00:00:05,133.84,197.13,260.37,3.124,165.57,0.0,165.57,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1040,140,00:00:05,133.84,197.07,260.39,3.125,165.56,0.06,95.11,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1040,141,00:00:05,133.8,197.12,260.41,3.125,165.57,0.07,229.08,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,142,00:00:05,133.8,197.12,260.41,3.125,165.57,0.0,165.57,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,143,00:00:05,133.69,197.03,260.54,3.126,165.56,0.152,138.19,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,144,00:00:06,133.62,196.96,260.63,3.128,165.55,0.109,139.19,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1040,145,00:00:06,133.62,196.96,260.63,3.128,165.55,0.0,165.55,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1040,146,00:00:06,133.68,197.04,260.54,3.127,165.56,0.117,308.93,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,147,00:00:06,133.58,197.03,260.65,3.128,165.57,0.117,171.79,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,148,00:00:06,133.83,197.03,260.41,3.125,165.55,0.273,0.28,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1040,149,00:00:06,133.85,197.04,260.38,3.125,165.55,0.03,335.67,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1040,150,00:00:06,133.98,197.01,260.26,3.123,165.54,0.143,13.18,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1040,151,00:00:06,133.97,196.96,260.29,3.123,165.53,0.052,109.8,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,152,00:00:06,133.98,197.04,260.26,3.123,165.55,0.089,276.04,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,153,00:00:06,133.98,196.96,260.28,3.123,165.53,0.096,89.75,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,154,00:00:06,133.95,197.0,260.29,3.124,165.54,0.054,241.0,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,155,00:00:06,133.95,197.0,260.29,3.124,165.54,0.0,165.54,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,156,00:00:06,133.91,197.02,260.33,3.124,165.55,0.055,208.4,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1040,157,00:00:06,134.0,197.0,260.25,3.123,165.54,0.104,14.62,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1040,158,00:00:06,133.92,197.09,260.31,3.124,165.56,0.134,227.68,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1040,159,00:00:06,133.88,197.02,260.36,3.124,165.55,0.085,115.6,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1040,160,00:00:06,133.92,197.06,260.31,3.124,165.55,0.059,317.4,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1040,161,00:00:06,133.9,197.07,260.33,3.124,165.56,0.032,213.24,0.885,OUTER_MONITORING,PERSON,BFSR_01
T_1040,162,00:00:06,133.98,196.87,260.3,3.124,165.51,0.233,67.74,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1040,163,00:00:06,134.03,196.8,260.27,3.123,165.49,0.094,57.22,0.885,OUTER_MONITORING,PERSON,BFSR_01
T_1040,164,00:00:06,134.05,197.0,260.2,3.122,165.53,0.215,276.72,0.879,OUTER_MONITORING,PERSON,BFSR_01
T_1040,165,00:00:06,133.91,196.67,260.42,3.125,165.47,0.386,113.05,0.873,OUTER_MONITORING,PERSON,BFSR_01
T_1040,166,00:00:06,134.0,196.84,260.29,3.123,165.5,0.203,298.6,0.871,OUTER_MONITORING,PERSON,BFSR_01
T_1040,167,00:00:06,133.97,196.63,260.37,3.124,165.46,0.227,97.08,0.857,OUTER_MONITORING,PERSON,BFSR_01
T_1041,132,00:00:05,627.46,144.34,268.61,3.223,25.98,0.0,25.98,0.881,OUTER_MONITORING,PERSON,BFSR_01
T_1041,133,00:00:05,627.3,144.13,268.55,3.223,26.03,0.291,128.35,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1041,135,00:00:05,620.66,149.37,260.29,3.123,25.64,4.568,218.3,0.499,OUTER_MONITORING,PERSON,BFSR_01
T_1041,136,00:00:05,620.6,149.25,260.29,3.124,25.67,0.149,113.17,0.516,OUTER_MONITORING,PERSON,BFSR_01
T_1041,137,00:00:05,620.44,149.37,260.09,3.121,25.66,0.226,217.35,0.527,OUTER_MONITORING,PERSON,BFSR_01
T_1041,138,00:00:05,620.33,149.55,259.91,3.119,25.64,0.223,237.39,0.526,OUTER_MONITORING,PERSON,BFSR_01
T_1041,142,00:00:05,617.9,152.03,256.65,3.08,25.37,0.938,225.73,0.526,OUTER_MONITORING,PERSON,BFSR_01
T_1041,143,00:00:05,617.54,152.42,256.16,3.074,25.33,0.574,227.28,0.504,OUTER_MONITORING,PERSON,BFSR_01
T_1041,144,00:00:06,617.07,152.93,255.52,3.066,25.27,0.747,226.8,0.49,OUTER_MONITORING,PERSON,BFSR_01
T_1041,145,00:00:06,616.47,153.5,254.74,3.057,25.21,0.888,223.62,0.482,OUTER_MONITORING,PERSON,BFSR_01
T_1041,147,00:00:06,627.68,145.1,268.47,3.222,25.81,7.564,36.85,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1041,148,00:00:06,627.62,145.02,268.45,3.221,25.83,0.111,129.38,0.883,OUTER_MONITORING,PERSON,BFSR_01
T_1041,149,00:00:06,627.5,145.09,268.31,3.22,25.83,0.147,210.9,0.873,OUTER_MONITORING,PERSON,BFSR_01
T_1041,150,00:00:06,626.66,145.94,267.18,3.206,25.75,1.298,225.26,0.812,OUTER_MONITORING,PERSON,BFSR_01
T_1041,151,00:00:06,626.5,145.36,267.29,3.208,25.87,0.647,104.8,0.847,OUTER_MONITORING,PERSON,BFSR_01
T_1041,152,00:00:06,627.18,144.89,268.11,3.217,25.9,0.892,34.31,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1041,153,00:00:06,627.32,144.78,268.28,3.219,25.91,0.19,38.91,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1041,154,00:00:06,627.34,144.64,268.36,3.22,25.93,0.157,83.43,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1041,155,00:00:06,627.28,144.46,268.38,3.221,25.97,0.202,108.7,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1041,156,00:00:06,627.23,144.48,268.34,3.22,25.97,0.052,200.28,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1041,157,00:00:06,627.13,144.35,268.3,3.22,26.01,0.18,129.37,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1041,158,00:00:06,627.16,144.19,268.39,3.221,26.04,0.173,79.13,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1041,159,00:00:06,627.25,144.29,268.44,3.221,26.01,0.143,314.64,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1041,160,00:00:06,627.12,144.42,268.26,3.219,26.0,0.2,223.43,0.888,OUTER_MONITORING,PERSON,BFSR_01
T_1041,161,00:00:06,627.2,144.4,268.34,3.22,25.99,0.093,7.63,0.884,OUTER_MONITORING,PERSON,BFSR_01
T_1041,162,00:00:06,627.36,144.92,268.26,3.219,25.88,0.582,287.69,0.874,OUTER_MONITORING,PERSON,BFSR_01
T_1041,163,00:00:06,627.41,144.93,268.29,3.22,25.87,0.05,338.94,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1041,164,00:00:06,627.26,145.11,268.08,3.217,25.85,0.252,230.61,0.901,OUTER_MONITORING,PERSON,BFSR_01
T_1041,165,00:00:06,627.06,144.99,267.96,3.215,25.89,0.252,148.45,0.899,OUTER_MONITORING,PERSON,BFSR_01
T_1041,166,00:00:06,627.01,145.19,267.82,3.214,25.86,0.221,255.21,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1041,167,00:00:06,626.77,144.96,267.71,3.213,25.92,0.352,136.04,0.881,OUTER_MONITORING,PERSON,BFSR_01
T_1041,168,00:00:07,626.77,143.96,268.15,3.218,26.12,1.087,90.49,0.878,OUTER_MONITORING,PERSON,BFSR_01
T_1041,169,00:00:07,626.68,144.33,267.9,3.215,26.05,0.417,257.13,0.867,OUTER_MONITORING,PERSON,BFSR_01
T_1041,170,00:00:07,626.9,144.27,268.13,3.218,26.04,0.25,15.47,0.857,OUTER_MONITORING,PERSON,BFSR_01
T_1041,171,00:00:07,627.04,144.72,268.06,3.217,25.95,0.502,287.53,0.839,OUTER_MONITORING,PERSON,BFSR_01
T_1042,132,00:00:05,523.16,87.59,221.88,2.663,51.82,0.0,51.82,0.755,OUTER_MONITORING,PERSON,BFSR_01
T_1042,133,00:00:05,520.29,87.45,220.23,2.643,52.43,3.1,177.28,0.747,OUTER_MONITORING,PERSON,BFSR_01
T_1042,134,00:00:05,518.17,87.43,218.96,2.628,52.87,2.286,179.36,0.733,OUTER_MONITORING,PERSON,BFSR_01
T_1043,132,00:00:05,612.12,155.8,249.82,2.998,25.16,0.0,25.16,0.618,OUTER_MONITORING,PERSON,BFSR_01
T_1043,133,00:00:05,610.98,156.61,248.44,2.981,25.1,1.507,215.58,0.597,OUTER_MONITORING,PERSON,BFSR_01
T_1043,134,00:00:05,538.09,100.7,221.7,2.66,46.68,99.22,142.51,0.72,OUTER_MONITORING,PERSON,BFSR_01
T_1044,133,00:00:05,473.0,49.34,229.77,2.757,67.75,0.0,67.75,0.888,OUTER_MONITORING,PERSON,BFSR_01
T_1044,134,00:00:05,472.95,49.24,229.84,2.758,67.77,0.129,116.6,0.888,OUTER_MONITORING,PERSON,BFSR_01
T_1044,135,00:00:05,472.8,49.48,229.57,2.755,67.78,0.305,239.05,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1044,136,00:00:05,472.81,49.31,229.72,2.757,67.8,0.178,85.43,0.888,OUTER_MONITORING,PERSON,BFSR_01
T_1044,137,00:00:05,472.69,49.5,229.5,2.754,67.81,0.241,236.76,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1044,138,00:00:05,472.93,49.55,229.55,2.755,67.75,0.26,349.21,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1044,139,00:00:05,473.02,49.55,229.58,2.755,67.73,0.1,355.99,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1044,140,00:00:05,472.97,49.59,229.53,2.754,67.73,0.064,218.41,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1044,141,00:00:05,472.91,49.53,229.56,2.755,67.75,0.096,139.46,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,142,00:00:05,472.91,49.53,229.56,2.755,67.75,0.0,67.75,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,143,00:00:05,472.94,49.64,229.47,2.754,67.74,0.124,288.75,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1044,144,00:00:06,472.68,49.56,229.44,2.753,67.8,0.296,162.95,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1044,145,00:00:06,472.63,49.53,229.45,2.753,67.82,0.06,153.72,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,146,00:00:06,472.83,49.62,229.44,2.753,67.76,0.233,335.44,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1044,147,00:00:06,472.86,49.85,229.24,2.751,67.73,0.251,278.46,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,148,00:00:06,472.88,49.84,229.26,2.751,67.73,0.023,49.54,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1044,149,00:00:06,472.88,49.84,229.26,2.751,67.73,0.0,67.73,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1044,150,00:00:06,472.86,49.86,229.24,2.751,67.73,0.029,223.23,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1044,151,00:00:06,472.93,49.98,229.15,2.75,67.71,0.156,301.33,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1044,152,00:00:06,472.97,49.78,229.35,2.752,67.72,0.225,78.56,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,153,00:00:06,472.97,49.78,229.35,2.752,67.72,0.0,67.72,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,154,00:00:06,472.85,49.69,229.39,2.753,67.75,0.162,144.14,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1044,155,00:00:06,472.85,49.69,229.39,2.753,67.75,0.0,67.75,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1044,156,00:00:06,472.87,49.64,229.44,2.753,67.75,0.055,70.85,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,157,00:00:06,472.91,49.61,229.48,2.754,67.75,0.053,32.05,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,158,00:00:06,472.91,49.61,229.48,2.754,67.75,0.0,67.75,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,159,00:00:06,472.91,49.61,229.48,2.754,67.75,0.0,67.75,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,160,00:00:06,472.91,49.61,229.48,2.754,67.75,0.0,67.75,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,161,00:00:06,472.91,49.61,229.48,2.754,67.75,0.0,67.75,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,162,00:00:06,472.91,49.61,229.48,2.754,67.75,0.0,67.75,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,163,00:00:06,473.03,49.58,229.56,2.755,67.72,0.139,14.52,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1044,164,00:00:06,473.08,49.26,229.88,2.759,67.74,0.353,81.39,0.889,OUTER_MONITORING,PERSON,BFSR_01
T_1044,165,00:00:06,473.13,49.28,229.88,2.759,67.73,0.056,337.98,0.887,OUTER_MONITORING,PERSON,BFSR_01
T_1044,166,00:00:06,473.1,49.5,229.66,2.756,67.71,0.243,261.91,0.886,OUTER_MONITORING,PERSON,BFSR_01
T_1044,167,00:00:06,473.31,49.29,229.93,2.759,67.68,0.324,45.24,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1044,168,00:00:07,473.64,49.55,229.82,2.758,67.58,0.455,321.75,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1044,169,00:00:07,473.92,49.57,229.9,2.759,67.52,0.302,354.56,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1044,170,00:00:07,473.88,49.55,229.9,2.759,67.53,0.051,152.99,0.886,OUTER_MONITORING,PERSON,BFSR_01
T_1044,171,00:00:07,473.49,50.03,229.32,2.752,67.57,0.66,230.7,0.877,OUTER_MONITORING,PERSON,BFSR_01
T_1044,172,00:00:07,472.97,49.42,229.68,2.756,67.75,0.861,130.84,0.875,OUTER_MONITORING,PERSON,BFSR_01
T_1044,173,00:00:07,473.23,49.53,229.68,2.756,67.68,0.303,337.26,0.875,OUTER_MONITORING,PERSON,BFSR_01
T_1044,174,00:00:07,472.98,49.86,229.28,2.751,67.71,0.447,233.25,0.869,OUTER_MONITORING,PERSON,BFSR_01
T_1044,175,00:00:07,473.12,49.5,229.67,2.756,67.71,0.421,69.02,0.869,OUTER_MONITORING,PERSON,BFSR_01
T_1044,176,00:00:07,473.06,49.53,229.61,2.755,67.72,0.07,211.1,0.867,OUTER_MONITORING,PERSON,BFSR_01
T_1045,133,00:00:05,571.57,113.3,237.8,2.854,38.71,0.0,38.71,0.767,OUTER_MONITORING,PERSON,BFSR_01
T_1045,134,00:00:05,569.72,114.67,235.5,2.826,38.73,2.484,216.58,0.719,OUTER_MONITORING,PERSON,BFSR_01
T_1045,135,00:00:05,538.25,100.75,221.77,2.661,46.64,37.171,156.15,0.723,OUTER_MONITORING,PERSON,BFSR_01
T_1045,136,00:00:05,538.6,100.94,221.87,2.662,46.54,0.434,332.13,0.725,OUTER_MONITORING,PERSON,BFSR_01
T_1045,137,00:00:05,538.74,100.94,221.97,2.664,46.52,0.152,1.33,0.727,OUTER_MONITORING,PERSON,BFSR_01
T_1045,140,00:00:05,538.44,100.84,221.83,2.662,46.59,0.115,163.07,0.728,OUTER_MONITORING,PERSON,BFSR_01
T_1045,141,00:00:05,538.46,100.76,221.9,2.663,46.6,0.092,76.46,0.73,OUTER_MONITORING,PERSON,BFSR_01
T_1045,142,00:00:05,538.36,101.12,221.58,2.659,46.56,0.405,255.37,0.733,OUTER_MONITORING,PERSON,BFSR_01
T_1045,143,00:00:05,538.33,101.0,221.64,2.66,46.59,0.139,104.86,0.732,OUTER_MONITORING,PERSON,BFSR_01
T_1045,144,00:00:06,538.43,100.78,221.87,2.662,46.61,0.254,65.55,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1045,145,00:00:06,538.48,100.76,221.92,2.663,46.6,0.057,22.46,0.738,OUTER_MONITORING,PERSON,BFSR_01
T_1045,146,00:00:06,538.57,100.7,222.02,2.664,46.59,0.121,31.64,0.739,OUTER_MONITORING,PERSON,BFSR_01
T_1045,147,00:00:06,538.67,100.58,222.18,2.666,46.59,0.174,50.56,0.74,OUTER_MONITORING,PERSON,BFSR_01
T_1045,148,00:00:06,538.78,100.67,222.19,2.666,46.56,0.148,321.22,0.738,OUTER_MONITORING,PERSON,BFSR_01
T_1045,149,00:00:06,538.75,100.67,222.17,2.666,46.57,0.034,180.84,0.732,OUTER_MONITORING,PERSON,BFSR_01
T_1045,150,00:00:06,538.74,100.64,222.19,2.666,46.57,0.028,103.68,0.727,OUTER_MONITORING,PERSON,BFSR_01
T_1045,151,00:00:06,538.73,100.77,222.09,2.665,46.55,0.136,263.19,0.721,OUTER_MONITORING,PERSON,BFSR_01
T_1045,152,00:00:06,538.55,100.52,222.14,2.666,46.63,0.332,126.14,0.715,OUTER_MONITORING,PERSON,BFSR_01
T_1045,153,00:00:06,537.94,100.29,221.89,2.663,46.78,0.697,159.65,0.711,OUTER_MONITORING,PERSON,BFSR_01
T_1045,154,00:00:06,538.18,100.0,222.27,2.667,46.79,0.407,51.68,0.728,OUTER_MONITORING,PERSON,BFSR_01
T_1045,155,00:00:06,538.42,100.44,222.11,2.665,46.67,0.546,299.39,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1045,156,00:00:06,538.42,100.33,222.19,2.666,46.69,0.115,94.54,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1045,157,00:00:06,538.39,100.48,222.06,2.665,46.67,0.159,261.26,0.733,OUTER_MONITORING,PERSON,BFSR_01
T_1045,158,00:00:06,538.26,100.52,221.94,2.663,46.68,0.154,196.76,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1045,159,00:00:06,538.21,100.53,221.9,2.663,46.69,0.053,195.74,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1045,160,00:00:06,538.33,100.33,222.13,2.666,46.7,0.259,59.33,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1045,161,00:00:06,538.29,100.46,222.0,2.664,46.69,0.155,251.64,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1045,162,00:00:06,538.38,100.48,222.06,2.665,46.67,0.108,348.76,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1045,163,00:00:06,538.5,100.5,222.12,2.665,46.64,0.126,351.4,0.733,OUTER_MONITORING,PERSON,BFSR_01
T_1045,164,00:00:06,538.47,100.61,222.02,2.664,46.63,0.124,256.18,0.731,OUTER_MONITORING,PERSON,BFSR_01
T_1045,165,00:00:06,538.46,100.8,221.87,2.662,46.6,0.205,265.32,0.731,OUTER_MONITORING,PERSON,BFSR_01
T_1045,166,00:00:06,538.51,100.54,222.1,2.665,46.63,0.291,78.31,0.733,OUTER_MONITORING,PERSON,BFSR_01
T_1045,167,00:00:06,538.48,100.47,222.13,2.666,46.65,0.08,113.16,0.724,OUTER_MONITORING,PERSON,BFSR_01
T_1045,168,00:00:07,538.32,100.75,221.82,2.662,46.63,0.351,240.54,0.714,OUTER_MONITORING,PERSON,BFSR_01
T_1045,169,00:00:07,538.55,100.28,222.32,2.668,46.67,0.567,64.61,0.714,OUTER_MONITORING,PERSON,BFSR_01
T_1045,170,00:00:07,538.71,100.64,222.16,2.666,46.58,0.429,293.27,0.711,OUTER_MONITORING,PERSON,BFSR_01
